gvkey,fyear,datadate,capx,intan,prcc_f
185824,2020,2020-12-31,19.5970,77.6370,34.780000000000
185824,2021,2021-12-31,44.1790,77.6370,42.310000000000
185824,2022,2022-12-31,,77.6370,33.970000000000
185824,2023,2023-12-31,,77.6370,32.430000000000
185824,2024,2024-12-31,0.0000,77.6370,38.170000000000
185824,2025,2025-12-31,0.0000,77.6370,44.570000000000
185826,2018,2018-12-31,0.0650,0.0440,1.510000000000
185826,2019,2019-12-31,0.0120,0.0260,0.224900000000
185826,2020,2020-12-31,0.0410,0.0090,0.810000000000
185826,2021,2021-12-31,0.0770,0.0000,0.456100000000
185826,2022,2022-12-31,0.1600,0.0000,2.350000000000
185836,2018,2018-12-31,14.5140,62.0400,43.020000000000
185836,2019,2019-12-31,10.1590,203.9340,45.300000000000
185836,2020,2020-12-31,37.8010,196.0680,59.840000000000
185836,2021,2021-12-31,45.8660,769.1430,60.170000000000
185836,2022,2022-12-31,30.0760,703.7890,38.610000000000
185836,2023,2023-12-31,15.1610,646.5010,33.740000000000
185836,2024,2024-12-31,10.6360,425.9700,18.840000000000
185836,2025,2025-12-31,15.3330,388.3140,25.880000000000
185837,2018,2018-12-31,33.5780,222.3190,24.770000000000
185837,2019,2019-12-31,75.2120,178.5620,14.840000000000
185851,2018,2018-12-31,3.3250,0.0000,2.360000000000
185851,2019,2019-12-31,12.5270,0.0000,8.770000000000
185851,2020,2020-12-31,22.2870,0.0000,16.940000000000
185853,2018,2018-06-30,0.1900,0.0000,0.190000000000
185853,2019,2019-06-30,0.2200,0.0000,0.235000000000
185859,2018,2019-03-31,3.7280,0.0000,0.055000000000
185859,2019,2020-03-31,1.4800,0.0000,0.035000000000
185859,2020,2021-03-31,0.0180,0.0000,0.870000000000
185880,2018,2018-12-31,275.8520,1.2920,4.030000000000
185880,2019,2019-12-31,230.3620,2.3020,7.020000000000
185881,2018,2019-03-31,94.6810,1868.2110,58.140000000000
185881,2019,2020-03-31,128.0790,1882.1470,68.640000000000
185881,2020,2021-03-31,87.2100,1888.2880,80.530000000000
185881,2021,2022-03-31,79.9640,2668.6130,87.840000000000
185881,2022,2023-03-31,76.1300,3024.0140,92.690000000000
185881,2023,2024-03-31,66.6990,2944.8320,148.440000000000
185881,2024,2025-03-31,98.0000,2968.0000,104.580000000000
185884,2018,2018-12-31,0.9550,0.0000,0.108400000000
185884,2019,2019-12-31,0.0700,0.0000,0.006600000000
185884,2020,2020-12-31,0.0000,0.0000,0.420000000000
185884,2021,2021-12-31,0.0000,0.0000,0.190000000000
185884,2022,2022-12-31,0.0000,0.0000,0.040000000000
185884,2023,2023-12-31,0.0000,0.0000,0.055000000000
185884,2024,2024-12-31,0.0000,0.0000,0.040000000000
185891,2018,2019-03-31,,,0.004500000000
185891,2019,2020-03-31,,,0.200000000000
185891,2020,2021-03-31,0.0190,0.0000,50.800000000000
185891,2021,2022-03-31,0.0140,0.0000,8.500100000000
185891,2022,2023-03-31,0.0000,0.1450,8.750000000000
185891,2023,2024-03-31,0.3330,0.5520,5.750000000000
185891,2024,2025-03-31,0.0000,15.2850,6.250000000000
185894,2018,2018-06-30,124.3000,1504.0000,13.100000000000
185894,2019,2019-06-30,156.2000,1428.8000,13.670000000000
185903,2018,2018-12-31,2.6180,0.0000,0.480000000000
185903,2019,2019-12-31,4.3660,0.0000,0.400000000000
185903,2020,2020-12-31,8.7080,0.0000,0.900000000000
185903,2021,2021-12-31,5.8630,0.0000,0.510300000000
185903,2022,2022-12-31,31.6050,0.0000,0.140000000000
185903,2023,2023-12-31,1.9480,0.0000,0.300000000000
185903,2024,2024-12-31,4.4660,0.0000,0.440000000000
185903,2025,2025-12-31,90.2310,0.0000,2.470000000000
185908,2018,2018-12-31,0.8190,0.0000,2.310000000000
185908,2019,2019-12-31,3.4700,0.0000,2.110000000000
185908,2020,2020-12-31,1.8550,0.0000,1.240000000000
185908,2021,2021-12-31,1.8270,0.0000,0.560200000000
185908,2022,2022-12-31,0.3640,8.8190,2.260000000000
185908,2023,2023-12-31,0.1000,8.8190,0.735000000000
185908,2024,2024-12-31,0.0000,8.8190,0.524100000000
185908,2025,2025-12-31,0.0000,8.8190,1.140000000000
185921,2018,2018-12-31,30.0720,80.3640,12.640000000000
185921,2019,2019-12-31,22.3740,76.9370,6.600000000000
185921,2020,2020-12-31,13.0640,40.4990,5.890000000000
185937,2018,2018-12-31,0.0000,0.0000,9.410000000000
185937,2019,2019-12-31,0.0000,0.0000,9.410000000000
185940,2018,2019-05-31,1.8770,0.0000,0.270000000000
185940,2019,2020-05-31,3.9270,0.0000,0.600000000000
185940,2020,2021-05-31,3.6750,0.0000,0.540000000000
185940,2021,2022-05-31,4.8320,0.0000,0.620000000000
185940,2022,2023-05-31,9.7900,0.0000,0.770000000000
185940,2023,2024-05-31,18.8970,0.0000,1.370000000000
185940,2024,2025-05-31,29.4020,0.0000,3.080000000000
185946,2018,2018-12-31,,,
185946,2019,2019-12-31,,,
185946,2020,2020-12-31,,,
185946,2021,2021-12-31,0.0250,0.0000,2.430000000000
185948,2018,2019-02-28,0.2800,0.0000,0.140000000000
185948,2019,2020-02-29,,0.0000,0.110000000000
185948,2020,2021-02-28,1.2970,0.0000,0.380000000000
185948,2021,2022-02-28,2.8000,0.0000,0.315000000000
185948,2022,2023-02-28,4.4480,0.0000,0.650000000000
185948,2023,2024-02-29,3.4490,0.0000,0.510000000000
185948,2024,2025-02-28,3.8570,0.0000,0.580000000000
185950,2018,2018-12-31,0.4820,4.6680,1.500000000000
185950,2019,2019-12-31,0.0550,0.0000,8.000000000000
185950,2020,2020-12-31,0.4610,0.0000,0.029180000000
185950,2021,2021-12-31,0.0560,2.1770,0.013300000000
185950,2022,2022-12-31,0.1440,6.7080,0.003950000000
185950,2023,2023-12-31,0.5200,0.0000,0.000800000000
185950,2024,2024-12-31,0.0000,0.0000,0.000001000000
185950,2025,2025-12-31,0.0000,0.0000,0.000050000000
185952,2018,2018-10-31,60.7000,336.4000,10.910000000000
185952,2019,2019-10-31,23.8000,319.7000,12.440000000000
185952,2020,2020-10-31,16.8000,293.4000,7.850000000000
185952,2021,2021-10-31,24.7000,283.6000,15.110000000000
185952,2022,2022-10-31,24.8000,276.5000,13.740000000000
185952,2023,2023-10-31,32.8000,273.0000,14.240000000000
185952,2024,2024-10-31,27.6000,233.1000,26.500000000000
185952,2025,2025-10-31,51.1000,223.5000,51.270000000000
185956,2018,2018-12-31,1286.6130,0.0000,16.980000000000
185956,2019,2019-12-31,1295.3640,0.0000,15.220000000000
185956,2020,2020-12-31,1083.8600,0.0000,17.160000000000
185956,2021,2021-12-31,1982.9270,0.0000,40.840000000000
185956,2022,2022-12-31,1950.8360,0.0000,68.320000000000
185956,2023,2023-12-31,2081.0380,0.0000,59.590000000000
185956,2024,2024-12-31,2259.1530,0.0000,66.520000000000
185956,2025,2025-12-31,3007.9020,0.0000,61.570000000000
185960,2018,2018-12-31,32.5680,1.4480,1.260000000000
185960,2019,2019-12-31,32.4280,1.2720,1.790000000000
185970,2018,2018-12-31,16.0320,0.0000,0.105000000000
186013,2018,2018-12-31,12.1500,0.0000,0.564300000000
186013,2019,2019-12-31,8.7900,0.0000,0.760200000000
186013,2020,2020-12-31,6.1410,0.0000,0.700000000000
186015,2018,2018-12-31,-0.1000,0.0000,
186015,2019,2019-12-31,0.0210,0.0000,4.070000000000
186015,2020,2020-12-31,0.0250,0.0000,3.550000000000
186015,2021,2021-12-31,0.0000,0.0000,3.950000000000
186042,2018,2018-12-31,11.6140,0.0000,0.770000000000
186042,2019,2019-12-31,15.7210,0.0000,1.700000000000
186042,2020,2020-12-31,18.7070,0.0000,2.890000000000
186042,2021,2021-12-31,41.4080,0.0000,3.240000000000
186042,2022,2022-12-31,74.5920,0.0000,1.060000000000
186061,2018,2018-12-31,260.4350,0.0000,1.370000000000
186061,2019,2019-12-31,82.3780,0.0000,0.380000000000
186071,2018,2018-09-30,0.1320,0.0000,0.170000000000
186071,2019,2019-09-30,0.5100,0.0000,0.245000000000
186071,2020,2020-09-30,0.2990,0.0000,0.330000000000
186071,2021,2021-09-30,1.6750,0.0000,0.130000000000
186071,2022,2022-09-30,0.0960,0.0000,0.195000000000
186071,2023,2023-09-30,0.0130,0.0000,0.160000000000
186071,2024,2024-09-30,0.0840,0.0000,0.085000000000
186071,2025,2025-09-30,0.0160,0.0000,0.075000000000
186078,2018,2018-12-31,0.0000,0.0000,3.300000000000
186080,2018,2019-03-31,5.2450,0.0000,0.115000000000
186080,2019,2020-03-31,2.6060,0.0000,0.045000000000
186080,2020,2021-03-31,4.8360,0.0000,0.135000000000
186080,2021,2022-03-31,8.3170,0.0000,0.055000000000
186080,2022,2023-03-31,2.0190,0.0000,0.020000000000
186080,2023,2024-03-31,1.6600,0.0000,0.010000000000
186080,2024,2025-03-31,0.4920,0.0000,0.005000000000
186091,2018,2018-12-31,0.5350,0.0000,0.200000000000
186091,2019,2019-12-31,0.8100,0.0000,0.170000000000
186091,2020,2020-12-31,1.0440,0.0000,0.245000000000
186091,2021,2021-12-31,0.5190,0.0000,0.410000000000
186091,2022,2022-12-31,1.0230,0.0000,0.220000000000
186091,2023,2023-12-31,0.5430,0.0000,0.180000000000
186091,2024,2024-12-31,0.7180,0.0000,0.105000000000
186091,2025,2025-12-31,0.7690,0.0000,0.260000000000
186093,2018,2019-03-31,0.0000,0.0000,0.150000000000
186093,2019,2020-03-31,0.0000,0.0000,0.075000000000
186093,2020,2021-03-31,0.0000,0.1350,0.510000000000
186093,2021,2022-03-31,0.0000,0.1200,0.420000000000
186093,2022,2023-03-31,0.0000,0.1050,0.200000000000
186093,2023,2024-03-31,0.0000,0.0000,0.095000000000
186093,2024,2025-03-31,0.0000,0.0000,0.090000000000
186102,2018,2018-12-31,13.0130,,0.480000000000
186102,2019,2019-12-31,25.3910,,0.500000000000
186102,2020,2020-12-31,51.9770,0.0000,3.770000000000
186102,2021,2021-12-31,92.0160,0.0000,4.250000000000
186102,2022,2022-12-31,171.1440,0.0000,4.650000000000
186102,2023,2023-12-31,103.1430,0.0000,4.870000000000
186103,2018,2018-12-31,14.3190,0.0000,1.420000000000
186103,2019,2019-12-31,6.9880,0.0000,1.440000000000
186103,2020,2020-12-31,7.5210,0.0000,1.226770000000
186103,2021,2021-12-31,14.6320,0.0000,1.658650000000
186103,2022,2022-12-31,16.8850,0.0000,1.980000000000
186103,2023,2023-12-31,15.2810,0.0000,1.347300000000
186103,2024,2024-12-31,20.6770,0.0000,2.130000000000
186103,2025,2025-12-31,17.9050,0.0000,3.015000000000
186109,2018,2018-06-30,0.0000,0.0000,24.000000000000
186109,2019,2019-06-30,0.0000,0.0000,17.500000000000
186109,2020,2020-06-30,0.0000,0.0000,10.500000000000
186109,2021,2021-06-30,0.0370,0.0000,22.000000000000
186109,2022,2022-06-30,0.0440,0.0000,24.000000000000
186109,2023,2023-06-30,0.0000,0.0000,25.480000000000
186109,2024,2024-12-31,0.0000,0.0000,10.020000000000
186109,2025,2025-12-31,0.1620,0.0000,26.410000000000
186127,2018,2019-03-31,0.4560,0.0000,0.100000000000
186127,2019,2020-03-31,0.7340,0.0000,0.070000000000
186127,2020,2021-03-31,6.5490,0.0000,0.500000000000
186127,2021,2022-03-31,12.4290,0.0000,0.630000000000
186127,2022,2023-03-31,18.3890,0.0000,0.335000000000
186127,2023,2024-03-31,19.0690,0.0000,0.155000000000
186127,2024,2025-03-31,3.1890,0.0000,0.325000000000
186129,2018,2018-12-31,15.6040,6.3340,1.080000000000
186129,2019,2019-12-31,10.1060,6.3340,1.670000000000
186129,2020,2020-12-31,7.8550,6.3340,1.760000000000
186129,2021,2021-12-31,3.9320,6.3340,0.990100000000
186130,2018,2018-12-31,32.8920,0.0000,8.450000000000
186130,2019,2019-12-31,44.1300,0.0000,11.130000000000
186130,2020,2020-12-31,49.0390,0.0000,11.480000000000
186136,2018,2018-09-30,11.9330,0.0000,1.840000000000
186136,2019,2019-09-30,11.1710,0.0000,1.470000000000
186136,2020,2020-09-30,8.4370,0.0000,1.550000000000
186136,2021,2021-09-30,5.7940,0.0000,0.830000000000
186136,2022,2022-09-30,6.3100,0.0000,0.880000000000
186136,2023,2023-09-30,8.5540,0.0000,0.800000000000
186136,2024,2024-09-30,3.2610,0.0000,1.950000000000
186136,2025,2025-09-30,3.6160,0.0000,2.290000000000
186139,2018,2018-12-31,19.8060,40.9690,3.400000000000
186139,2019,2019-12-31,18.6560,40.9690,3.100000000000
186139,2020,2020-12-31,18.5980,0.0000,16.020000000000
186139,2021,2021-12-31,20.5940,0.0000,82.690000000000
186139,2022,2022-12-31,44.6680,0.0000,100.580000000000
186139,2023,2023-12-31,24.1960,0.0000,65.500000000000
186139,2024,2024-12-31,37.0740,0.0000,75.960000000000
186139,2025,2025-12-31,50.8020,0.0000,102.500000000000
186155,2018,2019-03-31,1.7390,0.0000,0.370000000000
186155,2019,2020-03-31,1.6090,0.0000,0.300000000000
186155,2020,2021-03-31,1.3660,0.0000,2.630000000000
186155,2021,2022-03-31,3.9860,0.0000,3.860000000000
186155,2022,2023-03-31,2.2730,0.0000,2.070000000000
186155,2023,2024-03-31,0.5920,0.0000,1.620000000000
186155,2024,2025-03-31,0.1840,0.0000,1.610000000000
186159,2018,2018-12-31,0.8440,31.3680,33.220000000000
186159,2019,2019-12-31,2.7360,24.8400,23.720000000000
186159,2020,2020-12-31,3.4490,442.2530,25.160000000000
186159,2021,2021-12-31,2.0450,902.2090,29.160000000000
186159,2022,2022-12-31,0.4120,819.4820,35.670000000000
186159,2023,2023-12-31,0.5510,716.9080,28.940000000000
186159,2024,2024-12-31,0.7250,638.9310,36.160000000000
186159,2025,2025-12-31,1.3380,694.3380,49.700000000000
186165,2018,2018-12-31,1.7160,0.0000,1.350000000000
186165,2019,2019-12-31,4.0640,0.0000,0.920000000000
186165,2020,2020-12-31,7.8010,0.0000,0.890000000000
186165,2021,2021-12-31,8.4530,0.0000,0.450000000000
186165,2022,2022-12-31,8.5640,0.0000,0.365000000000
186165,2023,2023-12-31,4.8660,0.0000,0.225000000000
186165,2024,2024-12-31,5.3530,0.0000,0.105000000000
186166,2018,2019-04-30,0.0000,0.0000,0.004000000000
186166,2019,2020-04-30,0.0000,0.0000,0.290000000000
186169,2018,2018-12-31,4.7870,15.6110,10.140000000000
186169,2019,2019-12-31,11.1870,16.9520,13.150000000000
186169,2020,2020-12-31,9.1310,15.7850,14.410000000000
186169,2021,2021-12-31,18.2500,16.0690,17.100000000000
186169,2022,2022-12-31,33.9840,15.0960,13.280000000000
186169,2023,2023-12-31,22.3120,19.6610,13.080000000000
186169,2024,2024-12-31,32.3240,17.9130,11.500000000000
186169,2025,2025-12-31,67.3210,16.1430,8.450000000000
186173,2018,2019-05-31,5.0460,0.0000,0.190000000000
186173,2019,2020-05-31,1.5580,0.0000,0.050000000000
186173,2020,2021-05-31,0.3400,0.0000,0.130000000000
186173,2021,2022-05-31,0.4590,0.0000,0.095000000000
186173,2022,2023-05-31,0.0000,0.0000,0.035000000000
186173,2023,2024-05-31,0.0000,0.0000,0.050000000000
186173,2024,2025-05-31,0.0000,0.0000,0.035000000000
186180,2018,2018-12-31,,0.0000,3.610000000000
186180,2019,2019-12-31,,0.0000,4.630000000000
186180,2020,2020-12-31,,0.0000,2.220000000000
186180,2021,2021-12-31,,0.0000,4.690000000000
186180,2022,2022-12-31,,0.0000,10.370000000000
186180,2023,2023-12-31,,0.0000,7.200000000000
186180,2024,2024-12-31,,0.0000,4.780000000000
186180,2025,2025-12-31,,0.0000,2.700000000000
186188,2018,2018-12-31,36.3910,0.0000,0.045000000000
186188,2019,2019-12-31,84.4330,0.0100,0.075000000000
186188,2020,2020-12-31,57.3230,0.0350,0.090000000000
186188,2021,2021-12-31,32.3820,3.1870,0.060000000000
186197,2018,2018-12-31,0.1260,0.0000,0.650000000000
186197,2019,2019-12-31,50.2160,0.0000,0.840800000000
186197,2020,2020-12-31,63.6100,0.0000,4.570000000000
186197,2021,2021-12-31,1.7850,0.0000,3.710000000000
186197,2022,2022-12-31,145.5760,0.0000,3.540000000000
186197,2023,2023-12-31,11.9150,0.0000,2.270000000000
186197,2024,2024-12-31,47.4150,0.0000,1.860000000000
186200,2018,2018-12-31,0.0100,0.0000,0.110000000000
186200,2019,2019-12-31,0.0060,0.0000,0.075000000000
186200,2020,2020-12-31,0.0070,0.0000,0.127500000000
186200,2021,2021-12-31,0.0070,0.0000,0.072200000000
186200,2022,2022-12-31,0.1430,0.0000,0.024400000000
186200,2023,2023-12-31,0.0000,0.0000,0.025000000000
186200,2024,2024-12-31,0.0450,0.0000,0.022000000000
186200,2025,2025-12-31,0.0040,0.0000,0.015000000000
186206,2018,2018-12-31,770.0000,2155.0000,32.490000000000
186229,2018,2018-12-31,0.1150,0.0000,0.120000000000
186229,2019,2019-12-31,0.0650,0.0000,0.130000000000
186229,2020,2020-12-31,0.0000,0.0000,0.167600000000
186229,2021,2021-12-31,0.0080,0.0000,0.410000000000
186229,2022,2022-12-31,0.1960,0.0000,0.188400000000
186229,2023,2023-12-31,0.5200,6.4100,0.250000000000
186229,2024,2024-12-31,0.6230,5.8780,0.119000000000
186230,2018,2018-12-31,9.8320,3.7550,8.090000000000
186230,2019,2019-12-31,2.5460,2.6250,0.431600000000
186230,2020,2020-12-31,0.2000,2.2350,0.120000000000
186230,2021,2021-12-31,0.0040,0.9830,0.360000000000
186236,2018,2018-12-31,,,0.310000000000
186236,2019,2019-12-31,,,0.175000000000
186236,2020,2020-12-31,,,0.100000000000
186236,2021,2021-12-31,,,0.047750000000
186236,2022,2022-12-31,0.0810,0.0000,0.013000000000
186236,2023,2023-12-31,0.0830,0.0000,0.002895000000
186236,2024,2024-12-31,0.0000,0.0000,0.005200000000
186236,2025,2025-12-31,0.0000,0.0000,0.003200000000
186240,2018,2018-12-31,2.2640,0.2470,0.085400000000
186240,2019,2019-12-31,0.6100,0.0000,0.030000000000
186240,2020,2020-12-31,0.0000,0.0000,0.150000000000
186240,2021,2021-12-31,0.0030,0.0000,0.055000000000
186251,2019,2020-05-31,,,
186251,2020,2021-05-31,0.0000,0.0000,
186251,2021,2022-05-31,0.0000,0.0000,
186251,2022,2023-05-31,0.0000,0.0000,0.157700000000
186251,2023,2024-05-31,0.0000,0.0000,0.470000000000
186251,2024,2025-05-31,0.0000,0.0000,0.051000000000
186275,2018,2018-12-31,207.0690,27.9090,6.960000000000
186275,2019,2019-12-31,252.4500,33.6790,8.370000000000
186275,2020,2020-12-31,168.5290,26.9300,6.800000000000
186275,2021,2021-12-31,199.2950,31.3370,7.680000000000
186275,2022,2022-12-31,217.7760,36.1200,8.290000000000
186275,2023,2023-12-31,241.6230,27.5190,11.100000000000
186275,2024,2024-12-31,260.2110,37.2310,9.430000000000
186275,2025,2025-12-31,264.1200,253.8750,7.930000000000
186276,2018,2018-12-31,221.7410,0.0000,4.070000000000
186276,2019,2019-12-31,352.0130,0.0000,5.700000000000
186276,2020,2020-12-31,379.5930,0.0000,2.350000000000
186276,2021,2021-12-31,937.9980,0.0000,3.460000000000
186276,2022,2022-12-31,809.3750,0.0000,6.360000000000
186276,2023,2023-12-31,932.6030,0.0000,6.710000000000
186276,2024,2024-12-31,933.6590,0.0000,3.420000000000
186276,2025,2025-12-31,314.4080,0.0000,0.907400000000
186278,2018,2018-12-31,2800.0910,0.0000,30.210000000000
186278,2019,2019-12-31,3954.8630,0.0000,47.520000000000
186278,2020,2020-12-31,1792.5440,0.0000,44.420000000000
186278,2021,2021-12-31,2735.8290,0.0000,44.230000000000
186278,2022,2022-12-31,3121.3580,0.0000,38.420000000000
186278,2023,2023-12-31,4094.4590,0.0000,41.940000000000
186278,2024,2024-12-31,4114.6710,0.0000,48.210000000000
186278,2025,2025-12-31,2585.9360,0.0000,64.230000000000
186279,2018,2018-09-30,0.0000,0.0000,3.820000000000
186279,2019,2019-09-30,0.0000,0.0000,2.590000000000
186279,2020,2020-09-30,0.0000,0.0000,17.830000000000
186279,2021,2021-09-30,0.0000,0.0000,42.900000000000
186279,2022,2022-09-30,0.0000,0.0000,34.878100000000
186279,2023,2023-09-30,0.0000,0.0000,37.900000000000
186279,2024,2024-09-30,0.0000,0.0000,47.605000000000
186279,2025,2025-09-30,0.0000,0.0000,47.625000000000
186288,2018,2018-12-31,108.7300,78.7920,20.570000000000
186288,2019,2019-12-31,133.6960,73.5190,10.950000000000
186288,2020,2020-12-31,106.2620,69.2310,12.720000000000
186289,2018,2019-03-31,0.0000,0.0000,9.840000000000
186289,2019,2020-03-31,0.0000,0.0000,4.170000000000
186289,2020,2021-03-31,0.0000,0.0000,6.300000000000
186289,2021,2022-03-31,0.0000,0.0000,7.240000000000
186289,2022,2023-03-31,0.0000,0.0000,5.230000000000
186289,2023,2024-03-31,0.0000,0.0000,5.080000000000
186289,2024,2025-03-31,0.0000,0.0000,4.720000000000
186296,2018,2018-12-31,0.0640,0.0000,0.040000000000
186296,2019,2019-12-31,0.0340,0.0000,0.035000000000
186296,2020,2020-12-31,0.4670,0.0000,0.040000000000
186296,2021,2021-12-31,0.6760,0.0000,0.030000000000
186296,2022,2022-12-31,0.0660,0.0000,0.020000000000
186296,2023,2023-12-31,0.0460,0.0000,0.090000000000
186296,2024,2024-12-31,0.0920,0.0000,0.070000000000
186310,2018,2018-12-31,402.0000,1755.0000,190.310000000000
186310,2019,2019-12-31,436.0000,1865.0000,250.880000000000
186310,2020,2020-12-31,336.0000,2129.0000,170.480000000000
186310,2021,2021-12-31,311.0000,3787.0000,186.740000000000
186310,2022,2022-12-31,272.0000,3637.0000,230.680000000000
186310,2023,2023-12-31,278.0000,3509.0000,259.640000000000
186310,2024,2024-12-31,353.0000,3400.0000,188.970000000000
186310,2025,2025-12-31,396.0000,3344.0000,340.070000000000
186317,2018,2018-12-31,0.1110,0.0000,0.335000000000
186317,2019,2019-12-31,0.0660,0.0000,0.320000000000
186317,2020,2020-12-31,0.0780,0.0000,0.350000000000
186317,2021,2021-12-31,0.0340,0.0000,0.470000000000
186317,2022,2022-12-31,0.0160,0.0000,0.530000000000
186317,2023,2023-12-31,1.8550,0.0000,0.640000000000
186317,2024,2024-12-31,0.0010,0.0000,1.330000000000
186336,2018,2018-12-31,311.0590,115.0720,13.500000000000
186350,2018,2018-06-30,7.1280,0.0000,0.580000000000
186350,2019,2019-06-30,7.5030,0.0000,0.700000000000
186350,2020,2020-06-30,5.0820,0.0000,1.720000000000
186350,2021,2021-06-30,8.5520,0.0000,1.190000000000
186350,2022,2022-06-30,13.9040,0.0000,1.310000000000
186350,2023,2023-06-30,40.6060,0.0000,0.710000000000
